solar_field_id,device_id,device_name,modules,capacity_kwp,period,energy_kwh
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-09,1882.9
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-10,2918.7
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-11,2905.1
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-12,2463
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-13,2896.5
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-14,3049.7
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-15,2944.3
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-16,2624.3
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-17,2881.7
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-18,2975.1
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-19,2877.2
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-20,2701.2
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-21,2784.8
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-22,2854
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-23,2853.9
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-24,2987.2
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-25,2850.6
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-26,2875
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-27,3024.8
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-28,3101.9
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-29,3191.6
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-30,2914.9
SF-001,SF-001-INV-04,Inverter 04,998,548.9,2026-08-31,2959.5
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-01,1464.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-02,1705.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-03,1544.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-04,1514.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-05,1266.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-06,1624.5
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-07,1647.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-08,1562.5
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-09,1608.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-10,1687
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-11,1186.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-12,1537
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-13,1597.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-14,1640.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-15,1620.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-16,1588.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-17,1697
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-18,1655.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-19,1715.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-20,1611.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-21,891.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-22,1675.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-23,1522.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-24,1233.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-25,1732
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-26,1662.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-27,1730.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-28,1692.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-29,1592.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-06-30,1922.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-01,1666.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-02,1813
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-03,1700.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-04,1746.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-05,1734.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-06,1874.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-07,1737.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-08,1839.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-09,1663.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-10,1848
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-11,1768.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-12,1748.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-13,1718.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-14,1828.3
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-15,1901.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-16,1785.7
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-17,1870.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-18,1783.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-19,1842.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-20,1887.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-21,1934.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-22,1701
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-23,1819.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-24,1757.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-25,2038.7
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-26,1881.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-27,1918.3
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-28,1919.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-29,1291.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-30,1950.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-07-31,1730.7
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-01,1856.3
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-02,1772
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-03,1998.5
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-04,1946.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-05,2037.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-06,1896.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-07,1943.5
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-08,1969.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-09,1293.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-10,2019.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-11,1990.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-12,1678
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-13,2017.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-14,2100.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-15,2017.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-16,1801.2
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-17,1977.7
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-18,2048.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-19,1961.4
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-20,1858.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-21,1876.6
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-22,1970
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-23,1954.5
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-24,2062.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-25,1960.1
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-26,1951.7
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-27,2096
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-28,2140.9
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-29,2208.8
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-30,2013
SF-001,SF-001-INV-05,Inverter 05,702,386.1,2026-08-31,2036.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-01,2098.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-02,2488.9
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-03,2223.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-04,2175.9
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-05,1808.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-06,2348.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-07,2372.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-08,2237.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-09,2312
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-10,2440.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-11,1698.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-12,2210.1
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-13,2299.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-14,2350.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-15,2348.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-16,2285.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-17,2422.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-18,2382.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-19,2462.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-20,2316.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-21,1281.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-22,2420.1
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-23,2211.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-24,1775.1
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-25,2479.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-26,2377.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-27,2494.7
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-28,2449.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-29,2270.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-06-30,2760.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-01,2374.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-02,2599.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-03,2455.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-04,2495.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-05,2492.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-06,2717.9
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-07,2498
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-08,2633.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-09,2398.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-10,2658.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-11,2521
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-12,2514.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-13,2465
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-14,2602.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-15,2722.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-16,2559.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-17,2711.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-18,2561.1
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-19,2670.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-20,2718.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-21,2763
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-22,2457
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-23,2626.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-24,2542.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-25,2928.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-26,2704.1
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-27,2753.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-28,2749.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-29,1849.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-30,2795.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-07-31,2501.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-01,2655.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-02,2533.7
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-03,2855.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-04,2782.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-05,2912.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-06,2718.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-07,2780.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-08,2820.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-09,1861.8
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-10,2877.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-11,2877.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-12,2421.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-13,2886.7
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-14,3005.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-15,2918
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-16,2591
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-17,2855.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-18,2940.5
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-19,2836.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-20,2671.1
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-21,2715
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-22,2806.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-23,2828.9
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-24,2935.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-25,2830.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-26,2826.6
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-27,2999.2
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-28,3075.4
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-29,3194.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-30,2859.3
SF-001,SF-001-INV-06,Inverter 06,1008,554.4,2026-08-31,2948.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-01,2095.8
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-02,2471.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-03,2198.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-04,2147
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-05,1802.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-06,2314.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-07,2336.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-08,2220.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-09,2292.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-10,2382.6
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-11,1690.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-12,2196.8
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-13,2293.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-14,2328.6
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-15,2296
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-16,2266.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-17,2412.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-18,2346.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-19,2427.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-20,2298.2
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-21,1256.6
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-22,2389.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-23,2167.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-24,1749.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-25,2443.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-26,2368.6
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-27,2470.6
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-28,2400
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-29,2249.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-06-30,2742.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-01,2334.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-02,2562.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-03,2434.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-04,2480.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-05,2462.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-06,2669.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-07,2473
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-08,2616.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-09,2381.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-10,2611.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-11,2502.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-12,2490.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-13,2454.2
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-14,2586.8
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-15,2704.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-16,2520.8
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-17,2672.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-18,2541.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-19,2635.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-20,2678.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-21,2723.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-22,2428.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-23,2598.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-24,2530
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-25,2892.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-26,2659
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-27,2721.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-28,2720.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-29,1830.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-30,2800.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-07-31,2474.6
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-01,2636.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-02,2521.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-03,2824.3
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-04,2756
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-05,2869.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-06,2712.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-07,2764.2
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-08,2815
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-09,1844.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-10,2846
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-11,2859.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-12,2409.2
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-13,2859.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-14,2961
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-15,2894.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-16,2559.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-17,2822
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-18,2896.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-19,2805.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-20,2635.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-21,2689
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-22,2788.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-23,2775
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-24,2914.7
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-25,2783.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-26,2808.4
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-27,2980.9
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-28,3026.1
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-29,3158.5
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-30,2848.8
SF-001,SF-001-INV-07,Inverter 07,976,536.8,2026-08-31,2923.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-01,2210.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-02,2565.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-03,2331.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-04,2278.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-05,1895.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-06,2464.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-07,2470.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-08,2335.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-09,2425.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-10,2531.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-11,1779.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-12,2325.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-13,2412.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-14,2465.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-15,2433.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-16,2394.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-17,2563.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-18,2480.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-19,2570.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-20,2448.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-21,1336.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-22,2533.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-23,2302.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-24,1863.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-25,2601.7
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-26,2504.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-27,2610
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-28,2555.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-29,2375.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-06-30,2903.8
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-01,2484.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-02,2732.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-03,2572.2
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-04,2627.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-05,2615.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-06,2838
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-07,2614.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-08,2765
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-09,2501.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-10,2761.6
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-11,2642.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-12,2626.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-13,2591.9
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-14,2716.5
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-15,2875.1
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-16,2671
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-17,2823.2
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-18,2666.4
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-19,2799.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-20,2851.3
SF-001,SF-001-INV-08,Inverter 08,1020,561,2026-07-21,2872.1
